user_id,name,email,product,category,price,quantity,payment_method,location,timestamp,device,is_returning_customer,delivery_days,satisfaction_score,employee_id,employee_name,total_price
ddeb46a6-d25d-418e-8b32-840237bdd2af,Anthony Matthews,gonzalezbenjamin@example.com,Hiking Backpack,Sports,66.89,2,Bitcoin,West Elizabethton,2021-04-01T00:34:46,Shop,False,5,5,37,Kelsey Clark,133.78
3ac55238-61da-4964-b65a-8136308eb79d,Karla Fowler,jthornton@example.org,Blender,Home,18.93,4,Credit Card,Davidberg,2023-02-01T12:33:30,Mobile,False,9,3,5,Scott Dunn,75.72
5bf285a7-35f6-41cf-9164-384ee242fd57,Dana Castillo,edwin79@example.org,Football,Sports,16.1,2,PayPal,Amandaview,2024-01-16T06:36:21,Mobile,False,1,2,18,Robert Reyes,32.2
ae650b50-7735-4c87-a8c7-fc0c04eb4972,Gregory Turner,bauersarah@example.com,Blender,Home,97.81,1,Bitcoin,Shellytown,2022-10-18T21:27:27,Web,False,5,1,32,Amy Price,97.81
980cc5d3-9ec6-4a0e-be2b-0e6e66424d53,Eddie Rice,xcuevas@example.com,Dumbbells,Sports,48.11,3,Bitcoin,Port Teresa,2021-02-27T05:41:20,Shop,False,5,5,49,Kendra Wilson,144.32999999999998
929ad0f1-8b0a-4606-ad74-02df0e4339f8,Eric Brown,watersgary@example.org,Sweater,Clothing,20.05,1,Bitcoin,Walkerville,2022-08-09T10:29:17,Mobile,False,9,5,20,Julie Jackson,20.05
5965d03b-69f0-4f3e-947a-755a04799ba7,Brian Richard,cindylopez@example.org,Dumbbells,Sports,10.64,1,Credit Card,Lake Margaret,2024-06-16T22:33:26,Shop,False,9,3,13,Whitney Davis,10.64
87030ec0-4c51-4d36-a99d-bd522f739b1a,Adrian Waller,leslie65@example.net,Vacuum Cleaner,Home,42.27,4,PayPal,Mikechester,2025-08-08T06:53:14,Shop,True,4,4,23,Joshua Hansen,169.08
a67c5739-15dd-46dd-a689-2a39231c062c,Dana Castillo,benjaminthornton@example.org,Football,Sports,73.1,2,Debit Card,Amandaview,2024-12-09T01:54:53,Mobile,False,9,3,27,Adam Pierce,146.2
ac909973-a473-4d2a-8b2c-6cadb7234744,Keith Baker,mary15@example.net,Gaming Console,Electronics,59.85,2,Bitcoin,West Wendy,2021-06-24T11:17:20,Mobile,False,6,5,32,Amy Price,119.7
c19f5f93-2b33-4adc-9999-f03b54e19cd2,Sherry Wade,christopherrichardson@example.net,Drone,Electronics,84.97,4,Debit Card,West Christopher,2022-05-07T20:00:28,Shop,False,9,5,11,Sean Casey,339.88
ae8061b6-1648-456e-937f-94e92980f74a,Steven Williams Jr.,dunncameron@example.net,Microwave,Home,57.66,2,Bitcoin,West Laurenmouth,2023-10-20T02:36:49,Mobile,False,3,3,23,Joshua Hansen,115.32
8c17c4db-b124-443f-a114-e4a5c51bddc5,Amy Hernandez,amber43@example.net,Drone,Electronics,93.45,1,Bitcoin,Lake Christopher,2022-03-14T20:21:44,Shop,False,6,1,6,Michael Robles,93.45
dace95f7-7319-4a26-9b11-7418d5533575,Dana Johnson,richard65@example.net,Remote Control Car,Toys,88.01,1,PayPal,North Stefanie,2024-08-23T14:09:36,Shop,False,6,2,40,Tamara Becker,88.01
22646431-f2c3-4190-9fe5-72afdfc67ac6,Lisa Vasquez,chenstephen@example.org,Basketball,Sports,49.35,1,Debit Card,North Madisonton,2021-02-19T12:14:03,Shop,True,3,2,18,Robert Reyes,49.35
a32c71ac-82c7-4757-9a0d-6ff27169a2d0,Stephanie Wilson,nmiller@example.org,Bluetooth Speaker,Electronics,18.92,4,Debit Card,East Jessicatown,2022-05-11T18:14:10,Mobile,False,5,3,44,Jonathan Alexander,75.68
99668069-28a4-4a43-b344-f9c163f9845b,Sarah Bailey,wellssandra@example.com,Pillow,Home,47.92,4,Bitcoin,East Nicholas,2021-02-18T02:13:45,Web,False,2,4,9,Ethan Rivas,191.68
d468c824-0ee5-4cc1-b2c1-1132c0d291ec,Laura Davila,brenda30@example.org,Monitor,Electronics,9.59,1,Credit Card,South Denisechester,2022-04-06T13:32:37,Shop,False,8,4,24,Jeanne Wilson,9.59
428b00ee-7f02-4409-b2a2-71d27ad113d2,Maria Lopez,andrepatterson@example.org,Hiking Backpack,Sports,98.89,3,Debit Card,New Michelleshire,2021-12-27T01:28:09,Mobile,False,8,4,17,Mrs. Norma Sanchez,296.67
7d57a9b0-cc37-4bb3-98f9-3f284f03a1f2,Joshua Li,oandrews@example.com,Doll,Toys,42.41,2,Bitcoin,Jillfort,2023-07-13T21:01:49,Mobile,False,6,2,23,Joshua Hansen,84.82
45d62126-fd7b-4504-b2c7-28dabc4219c1,Paul Williams,alexaalvarez@example.net,Dress,Clothing,52.77,3,Debit Card,Guzmanfurt,2023-08-08T23:30:54,Shop,False,4,5,33,Manuel Watson,158.31
ea49a2b8-89b6-4666-b86b-82d2fe4f6cdf,Andrea Kim,silvajonathon@example.org,Action Figure,Toys,42.39,4,PayPal,Lake Robert,2021-07-04T13:19:36,Mobile,False,6,1,44,Jonathan Alexander,169.56
9802fc4d-37ab-462b-81fa-79246db02c07,Kenneth Zhang,adamthomas@example.com,Board Game,Toys,86.88,4,Bitcoin,Daltonport,2023-08-02T21:31:22,Mobile,False,3,5,8,Jennifer Brown,347.52
1c16e307-cbaf-43ba-8c73-f95be8853e7f,Amanda Holmes,dbell@example.net,Boots,Clothing,59.28,4,Credit Card,East Coreymouth,2025-01-02T00:47:07,Mobile,False,7,2,28,Benjamin Smith,237.12
09637f9d-90e5-423a-b3f9-0920c1b31c9b,Nancy Jackson,michaelcummings@example.net,Smartphone,Electronics,25.32,4,Credit Card,Lake Joyce,2022-03-12T16:31:22,Shop,False,1,5,24,Jeanne Wilson,101.28
2e8c9ad7-ef07-4e15-8476-ceb278f2afe1,Sophia Hicks,bmorgan@example.net,Puzzle,Toys,68.53,2,Debit Card,West Cynthiaside,2024-09-28T15:53:08,Mobile,False,5,2,13,Whitney Davis,137.06
f4519e71-5933-4e84-9271-0cffeb8cf907,Brian Thompson,paigestanley@example.org,Tablet,Electronics,11.59,1,PayPal,South Annborough,2024-06-24T08:02:22,Shop,True,6,4,44,Jonathan Alexander,11.59
301839fc-9bb9-4967-8328-300d6c4587a5,Maria Lopez,mitchell92@example.net,Dress,Clothing,99.12,3,Bitcoin,New Michelleshire,2025-10-05T16:43:15,Shop,False,1,2,34,Julia Marsh,297.36
88732539-a922-4d71-ada8-526e9c2680a5,Eric Brown,chasesalinas@example.net,Stuffed Animal,Toys,38.93,3,Bitcoin,Walkerville,2021-06-17T04:39:54,Shop,False,5,4,4,April Harris,116.78999999999999
69fe7981-54b1-4e1c-a1a5-12f17bca3a38,Ana Turner,stricklandmichelle@example.net,Doll,Toys,40.42,1,Credit Card,Hamiltonburgh,2025-03-13T17:28:15,Web,False,7,2,30,Sara Rodriguez,40.42
6183432d-144b-477a-b0fc-082e2da559a1,Erin Thomas,ksalinas@example.net,Drone,Electronics,30.77,1,PayPal,New Aaron,2022-01-17T21:00:45,Shop,False,1,1,10,Thomas Hendrix,30.77
a16c8dc3-f46f-4501-88ae-d2c473c5b018,Donald Mitchell,lgibson@example.net,Desk,Home,55.52,1,Bitcoin,Angelicaview,2024-12-24T21:20:27,Web,False,4,2,7,Edward Bailey,55.52
80e0bc51-a857-48d5-b555-f1d3659991da,Brandy Green,ncraig@example.net,Dress,Clothing,76.28,4,Bitcoin,Woodfort,2023-12-10T01:47:01,Mobile,True,4,5,31,Travis Rocha,305.12
9d7ce922-333f-4a37-b13f-ad679c970f2e,William Anderson,walterlyons@example.com,Kite,Toys,44.55,3,PayPal,Lake Thomas,2024-10-13T20:50:09,Shop,False,8,3,2,Jeanette Scott,133.64999999999998
22a04168-e418-4df6-8644-988c03cafb33,Tammie Keith,esmith@example.net,Running Shoes,Sports,22.84,2,PayPal,West Dawn,2023-07-22T10:57:53,Web,False,6,1,40,Tamara Becker,45.68
24d76e7a-5789-4da8-b64f-928838301848,Melinda Norris,jennifer65@example.net,Monitor,Electronics,42.28,3,Credit Card,Gregoryport,2025-10-03T04:47:20,Mobile,False,8,4,21,Robert Miller,126.84
b154441e-a14a-4776-af5a-fb81a2dd82ed,Kathleen Ferguson,courtneyking@example.org,Coffee Maker,Home,80.32,3,Credit Card,Harristown,2022-06-16T04:07:02,Shop,False,2,1,18,Robert Reyes,240.95999999999998
baa7f0e4-d59f-4b92-94c0-946136ec1b1c,Raymond Drake,kennedymelinda@example.org,Coffee Maker,Home,43.69,3,Credit Card,West Marilyn,2022-05-25T06:00:00,Shop,False,1,2,41,Samuel Mcdonald,131.07
186ee758-da42-49ba-a7e0-6808323f366d,Edward Thomas,gregory52@example.org,Action Figure,Toys,75.06,4,PayPal,Davidberg,2025-03-09T23:38:22,Shop,False,2,2,17,Mrs. Norma Sanchez,300.24
68475841-0e2c-4e27-b87a-6e0265d61629,Joshua Li,melinda48@example.net,Yoga Mat,Sports,51.07,4,Debit Card,Jillfort,2022-05-28T19:05:22,Web,False,7,1,2,Jeanette Scott,204.28
54a8cb2b-1cb4-43c5-9eda-d289d4f40df6,Keith Garcia,csmith@example.org,Jacket,Clothing,28.28,1,Bitcoin,North Vanessa,2021-06-20T00:06:19,Shop,False,6,2,20,Julie Jackson,28.28
165e55fd-f12c-4940-9600-be47468d816a,Toni Grant,ygonzalez@example.net,Kite,Toys,41.2,1,PayPal,East Cindy,2024-03-09T18:07:02,Mobile,False,6,3,6,Michael Robles,41.2
b01e4508-343f-448e-a3a7-5f3bc3369a8e,Amy Melton,lopezbetty@example.net,Monitor,Electronics,16.08,2,PayPal,Goodshire,2024-12-12T02:18:54,Shop,False,4,5,16,Dana Frazier,32.16
421428da-6604-47e5-ac81-f317294407cb,Katie Wilson MD,tracyperry@example.net,Dumbbells,Sports,53.88,3,Credit Card,North Brandon,2020-11-12T08:15:21,Mobile,False,4,2,19,Don Silva,161.64000000000001
95218432-0a1c-40b2-a875-5bfb937e8523,John Morales,dmoore@example.net,Sneakers,Clothing,15.62,2,Debit Card,Melissafurt,2025-04-27T01:58:12,Shop,False,7,4,38,Erica Scott,31.24
18c13d4f-4bb0-4be7-863f-14823bc0f66d,Tina Johnson,pross@example.com,Action Figure,Toys,92.75,2,Debit Card,South Stevenmouth,2021-12-10T14:24:31,Web,False,3,5,25,Jennifer Griffith,185.5
75a9d37d-0262-4054-9243-a27259d3b9de,Gregory Turner,dianegoodman@example.net,Smartwatch,Electronics,78.5,2,PayPal,Shellytown,2021-04-27T09:20:33,Mobile,False,4,3,39,Vanessa Williams,157.0
6ccb29a0-4b72-453d-8189-b8a880e38fa0,Jared Adams,uross@example.org,Toaster,Home,43.84,2,Bitcoin,Lake Michaeltown,2021-05-20T11:47:26,Shop,False,6,3,41,Samuel Mcdonald,87.68
e3c921da-22d9-4f58-96e6-445b63ec332b,Aaron Young,keithsmith@example.org,Monitor,Electronics,60.13,4,Bitcoin,Port Timothy,2023-11-28T20:05:11,Shop,False,6,4,2,Jeanette Scott,240.52
7c690f8e-5c16-47d8-8e62-ebf49725c3aa,Victor Phillips,pleonard@example.net,Monitor,Electronics,6.08,1,PayPal,Millerborough,2020-12-29T14:37:27,Shop,False,8,5,40,Tamara Becker,6.08
5cde042e-f9a1-487a-9f7b-9a6ff8694f93,Jason Garcia,parkerryan@example.org,Laptop,Electronics,63.55,4,Debit Card,Clarkton,2025-01-28T23:20:47,Shop,True,8,1,2,Jeanette Scott,254.2
36c7a2da-0b1c-4298-9c5d-fca6e228e05c,Erin Thomas,bparker@example.com,Jacket,Clothing,35.69,2,Credit Card,New Aaron,2022-03-20T16:22:28,Shop,True,5,4,11,Sean Casey,71.38
3f934f75-7844-4ce5-8470-ba7be4d42cfb,Trevor Andersen,hjohnson@example.org,Doll,Toys,54.75,4,PayPal,Longview,2024-06-07T08:12:09,Web,False,5,5,14,Joyce Taylor,219.0
5c1a65ef-e8d1-4529-b5a1-a857d93649bf,Brandy Green,ywolfe@example.net,Cycling Helmet,Sports,49.86,2,Bitcoin,Woodfort,2025-01-23T11:40:44,Shop,True,2,1,3,Michael Medina MD,99.72
80bfa0cf-5daa-433a-b5cf-303d5b4b4dfa,Susan Huff,qdavis@example.net,Puzzle,Toys,84.54,4,PayPal,East Lisaborough,2023-07-27T13:14:18,Web,False,6,1,49,Kendra Wilson,338.16
0294766d-15f4-440e-b14b-eb4b85546853,Valerie King,ebenson@example.org,Blender,Home,55.98,1,Bitcoin,Port Christopherfurt,2021-04-23T10:05:00,Shop,False,3,3,24,Jeanne Wilson,55.98
fbf533e9-634c-47b9-8f27-7f24258bb234,Sandra Torres,stewartdillon@example.org,Building Blocks,Toys,67.13,2,Credit Card,Williamport,2023-04-27T02:44:51,Mobile,False,4,3,6,Michael Robles,134.26
ceedca02-69c1-4a12-b3c7-b6cfcfd2e27a,Ruth Stewart,jenniferross@example.org,Cycling Helmet,Sports,12.3,4,Debit Card,South Benjaminhaven,2021-09-29T17:11:36,Web,False,8,2,6,Michael Robles,49.2
d62d522d-ab02-4f4b-9115-a5a440be2933,Sandra Morgan,kmartinez@example.net,Action Figure,Toys,5.11,2,Credit Card,South Courtney,2021-10-20T07:34:30,Mobile,False,3,1,15,Gregory Chavez,10.22
06c8a7fd-0b2d-4719-b9eb-fbac8c8b314c,Emily Kim,vchavez@example.org,Shorts,Clothing,84.3,2,PayPal,Elizabethmouth,2024-02-04T07:12:47,Web,True,6,1,10,Thomas Hendrix,168.6
00cdb2e3-8180-40b8-b2c8-ed9315865bec,Sean Diaz,brandyhood@example.net,T-Shirt,Clothing,44.28,2,PayPal,East Linda,2024-04-28T13:47:46,Mobile,False,5,2,17,Mrs. Norma Sanchez,88.56
d3f69d7f-03c6-4be5-a1ad-286bb19f265f,Kara Allen,brewermatthew@example.org,Yo-Yo,Toys,71.76,3,PayPal,Port Jennifer,2022-12-10T19:02:09,Web,False,5,3,50,Javier Terrell,215.28000000000003
7b623046-4354-4813-adc8-c75205784ceb,Pamela Anderson,aellis@example.org,Smartphone,Electronics,57.63,3,Credit Card,Franklintown,2024-12-13T19:31:27,Shop,True,7,3,42,Sean Johnson,172.89000000000001
29215283-0294-441e-aec7-de1899697aa3,Dana Castillo,ryancarter@example.org,Gaming Console,Electronics,67.71,4,Debit Card,Amandaview,2020-12-19T03:41:01,Mobile,False,6,1,10,Thomas Hendrix,270.84
7a21a1ba-d92b-490a-b4b5-26c3ed711d62,Julie Anthony,lopezdylan@example.org,Cap,Clothing,99.64,3,Bitcoin,Conleymouth,2025-08-16T23:33:42,Mobile,False,9,5,4,April Harris,298.92
3e928c34-597c-4e60-bd60-6cd1667ed028,George Weber,hayeslarry@example.net,Jacket,Clothing,32.1,1,PayPal,Jennifermouth,2022-01-03T15:54:19,Shop,True,3,1,29,Donna Wilson,32.1
93c46e03-6371-4cfc-bdf2-f2c02952313b,Matthew Warren,julianbailey@example.net,Curtains,Home,22.06,1,Debit Card,Courtneychester,2024-05-09T19:33:28,Shop,True,3,3,17,Mrs. Norma Sanchez,22.06
51fbb8cf-75d3-4af8-9597-a450be0cfaae,Raymond Drake,aimeehiggins@example.net,Yoga Mat,Sports,84.64,2,PayPal,West Marilyn,2022-06-16T04:34:32,Mobile,False,5,4,26,Rachael Carroll,169.28
35ccc8c7-6b00-4fab-86a8-e87eb00cdcc3,Jennifer Moore,dbest@example.org,Tennis Racket,Sports,74.5,3,PayPal,South Stacey,2024-01-02T10:36:01,Web,False,7,1,13,Whitney Davis,223.5
e028423c-3555-45e3-9c21-3f124d38c0ba,Mark Lawrence,joshuacurtis@example.org,Football,Sports,71.29,3,Bitcoin,Port Rogerburgh,2024-06-19T06:29:18,Web,False,2,3,40,Tamara Becker,213.87
4843775b-9204-48fa-94c4-b32399283289,Brandon Gordon,millerjennifer@example.net,Dumbbells,Sports,70.41,4,Bitcoin,North Heathertown,2021-04-03T14:24:49,Shop,True,6,3,28,Benjamin Smith,281.64
577824b5-19a2-44b8-8c3c-f69443978fcb,John Lewis,rboyd@example.net,Dress,Clothing,45.47,4,Debit Card,Darrenfort,2022-04-13T21:25:04,Shop,False,6,5,13,Whitney Davis,181.88
c34d2a6f-362c-43c2-b736-fcd24fd77846,Tammie Keith,blevinspatricia@example.net,Wireless Earbuds,Electronics,12.47,1,Debit Card,West Dawn,2021-06-16T15:56:11,Shop,False,3,2,22,Jason Watkins,12.47
61cda879-88f4-4316-a677-b7b4d7a50179,Charlotte Wilcox,nelsonmichelle@example.com,Toaster,Home,42.74,1,Debit Card,North Johnside,2025-05-19T02:22:34,Web,False,8,4,10,Thomas Hendrix,42.74
b4350d94-b1fd-437d-a1d6-3d042f1307aa,John Finley,steelegina@example.net,Sweater,Clothing,62.71,4,Debit Card,Lake Daltontown,2021-03-18T11:19:41,Shop,True,5,1,33,Manuel Watson,250.84
267dfb38-63ef-44dc-ae9e-08f720f19942,Brandon Gordon,stephanieparker@example.net,Sneakers,Clothing,44.99,4,Debit Card,North Heathertown,2024-01-31T15:12:38,Mobile,False,7,4,5,Scott Dunn,179.96
d76cbcfa-a04d-4276-a3c6-dba8c94e70e1,Michael Fuentes,nunezkimberly@example.com,Board Game,Toys,6.1,3,Credit Card,West Nicoleshire,2021-06-18T05:15:21,Web,True,4,5,16,Dana Frazier,18.299999999999997
f1fc5883-2a49-428c-86d4-72cd7dbd1e62,Glenn Trevino,garymoss@example.com,Bluetooth Speaker,Electronics,75.17,4,Debit Card,Duncanland,2023-06-06T18:33:19,Shop,False,3,2,43,Brenda King,300.68
5d5212fc-2d8a-43ac-b5d6-f0e5a8baeb60,Stephanie Hill,thomaspamela@example.org,Shorts,Clothing,25.63,4,Debit Card,Coxport,2022-06-04T10:01:00,Mobile,False,4,4,9,Ethan Rivas,102.52
b981c14d-fe64-4ae5-9a5c-8e30ec568534,Breanna Kennedy,andrea81@example.org,Dumbbells,Sports,21.66,4,Credit Card,East Tamarafurt,2025-04-03T10:21:42,Web,False,3,5,7,Edward Bailey,86.64
0777f962-b89e-43c0-95e0-0c82dd719c44,Edward Thomas,steven33@example.com,Sneakers,Clothing,5.8,2,Debit Card,Davidberg,2023-07-14T13:47:49,Web,False,4,2,17,Mrs. Norma Sanchez,11.6
2091de57-99c1-459e-ac97-bf66c5d36077,Jeremy Collins,theresa65@example.net,T-Shirt,Clothing,36.03,1,Credit Card,Meyerland,2024-08-12T09:55:41,Web,False,6,3,33,Manuel Watson,36.03
343eb15f-b168-4e91-a453-1785ea393cc3,Michael Buckley,vduncan@example.net,Sneakers,Clothing,19.62,4,PayPal,New Timothy,2022-09-12T11:28:16,Shop,False,6,5,6,Michael Robles,78.48
62711e38-de6f-4bd3-af8f-28fcf513a7e3,Mr. Nicholas Moss,todd26@example.org,Smartphone,Electronics,18.44,4,Credit Card,Lake Hannahstad,2024-02-09T07:52:30,Shop,False,9,4,39,Vanessa Williams,73.76
7279832f-9797-4e68-88d1-2937be78df30,Raymond Drake,craig37@example.net,Dress,Clothing,5.79,2,PayPal,West Marilyn,2022-03-23T11:01:15,Mobile,False,5,2,26,Rachael Carroll,11.58
06ff2bd9-c70c-4197-ad7e-1d87c3fdc9fe,Robert Taylor,swansonmorgan@example.net,Wireless Earbuds,Electronics,59.36,4,Debit Card,Perkinsstad,2023-11-06T01:39:15,Shop,False,4,1,23,Joshua Hansen,237.44
9a6d0f37-863b-46a7-a758-5957ea09e583,Dr. Nicholas Harris,andreabrown@example.org,Yo-Yo,Toys,89.82,1,Credit Card,North Ronald,2025-04-21T06:27:56,Web,False,5,1,25,Jennifer Griffith,89.82
07ed8cfe-d2ee-46d0-b5d1-79803b609d75,William Anderson,matthewwilliams@example.org,Microwave,Home,24.77,2,Credit Card,Lake Thomas,2021-06-13T07:23:19,Shop,False,3,3,49,Kendra Wilson,49.54
a2771b86-7701-4def-a6bd-5f6e1c9f1e2c,Traci Bass,vwebster@example.net,Jacket,Clothing,77.05,3,Debit Card,Port Kellybury,2023-11-24T21:25:45,Web,False,9,4,42,Sean Johnson,231.14999999999998
4431df4c-3aa6-4cad-99f1-0b600c55af71,Amy Vega,millsbarry@example.com,Smartphone,Electronics,11.86,3,Bitcoin,New Stevenberg,2020-12-23T11:45:22,Web,True,5,4,31,Travis Rocha,35.58
3b4dae60-4823-41b5-890c-b774bb0b0ab8,Tina Johnson,sarahgillespie@example.org,Toaster,Home,56.14,2,Credit Card,South Stevenmouth,2023-09-10T23:12:43,Shop,False,6,2,32,Amy Price,112.28
26ddac0b-1414-4177-a3dc-5ab69ee114b5,Mary Clements,gabriellaanderson@example.net,Pillow,Home,65.85,2,Credit Card,New Troyburgh,2025-03-07T04:41:55,Shop,False,4,4,6,Michael Robles,131.7
1a8ab476-3895-4e53-8640-f7c3c8808a62,Stephanie Wilson,christophermeyer@example.org,Remote Control Car,Toys,73.48,1,Debit Card,East Jessicatown,2025-08-24T05:24:13,Web,False,1,2,42,Sean Johnson,73.48
add8f8a9-9a72-4d4a-9fdf-474776ede514,Kevin Stafford,kimberlyherrera@example.com,Action Figure,Toys,28.24,3,Credit Card,South Prestonstad,2021-04-27T17:07:01,Web,True,3,1,12,Michelle Becker,84.72
2093091c-42af-496e-a43d-d4793984ab8e,Timothy Estrada,ocooper@example.org,Drone,Electronics,15.34,1,Credit Card,Wendymouth,2024-09-03T07:01:20,Web,False,2,3,42,Sean Johnson,15.34
b97eb0d9-a836-42e0-8866-c94ae5c5bc05,Christopher Holden,james75@example.com,Scarf,Clothing,67.45,2,Credit Card,Williamshaven,2023-02-08T13:48:20,Mobile,False,5,1,20,Julie Jackson,134.9
93573ca8-f47f-4aa5-bf26-0c9bd15fcf05,Mark Lawrence,carmen51@example.com,T-Shirt,Clothing,83.9,1,Credit Card,Port Rogerburgh,2025-04-09T12:40:11,Shop,False,8,5,40,Tamara Becker,83.9
24833f83-fb6a-455a-9c3b-0c1d7d7aaf33,Jennifer Sawyer,huntanthony@example.com,Jacket,Clothing,62.58,3,Debit Card,West Nicholas,2024-01-29T08:19:31,Web,False,6,3,16,Dana Frazier,187.74
89462421-bf0d-48b5-86ba-d8ade64d4fc9,Gregory Barrett,tammypaul@example.org,Wireless Earbuds,Electronics,7.39,1,Debit Card,Harrisonport,2024-04-24T00:19:39,Mobile,False,5,4,33,Manuel Watson,7.39
c2335c2b-8196-458f-b910-88a0634d463c,Emily Kim,sflores@example.org,Lamp,Home,42.17,4,Debit Card,Elizabethmouth,2022-11-20T19:40:09,Mobile,False,7,2,3,Michael Medina MD,168.68
0eb134a6-72db-4c12-99cb-794adcfc5675,Meredith Beard,ewilliams@example.org,Hiking Backpack,Sports,39.01,3,PayPal,South Edwinhaven,2024-01-03T19:03:13,Web,True,5,4,30,Sara Rodriguez,117.03
0f592e38-6148-45f9-8c9f-a525332d67aa,Michael Fuentes,michael39@example.net,Microwave,Home,38.67,2,Bitcoin,West Nicoleshire,2024-10-17T11:01:26,Mobile,False,7,1,41,Samuel Mcdonald,77.34
1c46e08a-8eaa-4174-9783-95adf21bfa79,Marcus Daniel,fjohnson@example.net,Kite,Toys,45.41,3,Bitcoin,Hollyfort,2021-07-26T07:48:27,Mobile,False,4,1,45,David Mcdonald III,136.23
5b97ff6d-9043-4be1-b021-c1769d5d6adb,George Weber,xharrison@example.com,Yo-Yo,Toys,94.42,1,Debit Card,Jennifermouth,2022-06-06T18:10:43,Web,False,5,2,39,Vanessa Williams,94.42
d99be4b3-a184-4f15-8008-886105d9c348,Andre Flores,kevinperez@example.net,Jacket,Clothing,33.31,1,Credit Card,South Allen,2023-02-23T17:25:39,Mobile,False,9,3,26,Rachael Carroll,33.31
b000bb93-feab-4035-8625-631387ce07eb,Edward Reynolds,timothytaylor@example.com,Stuffed Animal,Toys,82.8,3,PayPal,West Davidside,2021-03-11T02:11:31,Web,False,8,3,50,Javier Terrell,248.39999999999998
b4ee27dd-9e02-4c81-b974-5c4e803494a3,Paige Reed,rbailey@example.org,Coffee Maker,Home,14.25,1,Debit Card,Nicholashaven,2024-12-13T20:43:19,Shop,True,1,4,36,Eric Ramos,14.25
3b9aadc0-63e2-4237-b5f6-700be2e5bb89,Ashley Thompson,lisa77@example.org,Pillow,Home,49.25,4,Debit Card,South Nathantown,2023-01-23T15:18:35,Shop,False,9,2,39,Vanessa Williams,197.0
4639956c-894d-4b18-b5ca-1ad4a52da76e,Colleen Walker,jennifercontreras@example.net,Chair,Home,92.97,1,Bitcoin,Andrewland,2023-04-20T14:47:47,Mobile,False,3,4,3,Michael Medina MD,92.97
aa2f2cf6-d1ef-4fac-954b-c3b25a13cbbe,Jason Garcia,dalekane@example.com,Lamp,Home,11.08,3,Debit Card,Clarkton,2020-10-31T10:02:11,Mobile,False,2,2,49,Kendra Wilson,33.24
8902bc90-1f14-4bd1-ae7d-0692148c17ff,Colleen Walker,johnsonkatherine@example.net,Gaming Console,Electronics,67.72,3,PayPal,Andrewland,2024-03-22T20:37:47,Shop,False,3,2,41,Samuel Mcdonald,203.16
736d6f03-0464-4fda-8623-b938c08112ac,Amy Hernandez,wintersrebecca@example.org,Chair,Home,43.47,4,Bitcoin,Lake Christopher,2021-10-21T13:30:08,Web,False,8,2,50,Javier Terrell,173.88
0cb41f09-ba24-4dd7-ad84-55bf5011edb0,Evelyn Woodward,frederick56@example.net,Yo-Yo,Toys,39.08,2,Debit Card,Lake Ryanmouth,2021-07-08T04:29:50,Web,False,6,5,32,Amy Price,78.16
0724b522-6da4-4280-b751-9f1215f23002,Stephanie Hill,sandrascott@example.com,Laptop,Electronics,63.93,4,Debit Card,Coxport,2024-04-03T03:17:54,Web,True,6,2,20,Julie Jackson,255.72
a2300014-f991-4ab9-8c56-64a19334ccff,Traci Bass,paulmosley@example.com,Blender,Home,77.18,2,Bitcoin,Port Kellybury,2023-08-29T02:34:05,Web,False,5,4,32,Amy Price,154.36
d923610a-629a-413d-b4c7-26b926ef02c1,Hannah Ayala,turnercarlos@example.com,Football,Sports,16.06,1,PayPal,Georgefurt,2023-04-13T09:02:07,Mobile,True,6,5,31,Travis Rocha,16.06
6baa4a46-2ae7-402f-a63f-9640d41d125d,Sandra Torres,christophercraig@example.com,Chair,Home,46.66,3,Bitcoin,Williamport,2024-02-04T19:08:58,Web,False,2,1,47,Nicole Chase,139.98
18650ac6-2170-4ea5-9427-fc74e09757d1,Hannah Ayala,veronicasalinas@example.net,Yoga Mat,Sports,6.81,4,PayPal,Georgefurt,2022-04-26T08:47:24,Web,False,3,3,42,Sean Johnson,27.24
44dfbf8e-891a-4c0e-9e28-4906f32c1edb,William Green,racheljackson@example.net,Jacket,Clothing,95.3,4,Bitcoin,Port Danielmouth,2023-04-13T00:35:28,Shop,False,3,5,35,Rodney Wade,381.2
7b8ab357-9f52-4aa6-b74f-0591f696842f,Amanda Holmes,nallen@example.com,Jacket,Clothing,6.68,4,Debit Card,East Coreymouth,2021-05-30T17:58:07,Web,False,8,3,48,Wayne Blackburn,26.72
08bda22b-9dba-4a8d-a6df-af4317d3bfd4,Gregory Turner,ugill@example.com,Smartphone,Electronics,8.9,3,Bitcoin,Shellytown,2025-04-02T14:31:19,Web,True,6,3,38,Erica Scott,26.700000000000003
2bc4adfc-323a-442b-8b72-2b1d0bb245f7,Amanda Holmes,jessicavalentine@example.com,Chair,Home,13.55,3,Credit Card,East Coreymouth,2023-10-01T21:29:16,Shop,False,9,4,27,Adam Pierce,40.650000000000006
852a9700-636e-47a8-845f-ab2abeeba6d1,Brad Morton,kelly09@example.org,Wireless Earbuds,Electronics,64.12,1,Credit Card,Port Marychester,2024-05-04T20:41:32,Shop,True,8,1,17,Mrs. Norma Sanchez,64.12
